1 ticket id,2 transaction id ,3 tran_date,4 tran_time,5 c_num ,6 name ,7 email ,8 password ,9 c_type ,10 cvv ,11 expiration ,12 section,13 row ,14 seat ,15 listed price ,16 sold price ,17 country1,18 country2,19 game date ,20 game time,21 stadium aid ,22 stadium address,23 city  ,24 province,25 country ,26 billing aid ,27 billing street,28 b_ad2,29 b_city ,30 b_province ,31 country,32,33
5714308522,0217194b-d0f3-4dfc-9bb1-2f00609008b0,2023-02-28,12:09:11,5108754520254162,Ogden Nann,onannki@i2i.jp,BH9kkTm,mastercard,801,2026-04-30,17,68,9,255,172,China,China,2023-06-03,4:31 PM,0580964361,816 Oak Valley Way,Jiangzhang,,New Zealand,1308446209,1 Maple Wood Point,Room 1915,Chenji,,Indonesia,,757-394-9174
6783372731,50206a21-cf93-42c5-9a6e-db7069ebde2e,2023-01-07,12:31:32,3576895082982274,Josie Erlam,jerlamkj@vinaora.com,VyGZFZ3Ip,jcb,953,2026-04-07,25,11,5,176,251,Indonesia,China,2023-08-02,4:51 AM,8279092471,23 Sullivan Park,Peukanbada,,South Korea,8839843493,4 Prairie Rose Hill,Apt 1439,Meixian,,Poland,,985-994-9573
5421911934,4aec61e8-3f67-4e7b-bbf6-cae9964908d8,2023-05-24,2:50:24,6762659402419210,Dell Glaum,dglaumkk@salon.com,OoPmXUd,maestro,238,2027-03-27,3,27,35,386,152,Indonesia,Indonesia,2023-07-12,10:32 PM,3098310383,8 Mandrake Center,Krajan Srigonco,,China,1658163990,6770 Ridge Oak Road,PO Box 43936,Menanga,,China,,658-205-7675
2217799754,6dfca277-7f14-478b-a277-788f46be000f,2023-01-23,1:33:05,5524622710631877,Rachael Abbitt,rabbittkl@blog.com,CLokG08ZBq,diners-club-us-ca,352,2026-04-30,4,30,15,383,171,Colombia,Sierra Leone,2023-06-21,8:58 PM,9425355401,0 Prentice Lane,Molagavita,,Ukraine,3187589073,173 Corben Way,Apt 1810,Moyamba,,Czech Republic,682038,731-328-7211
3521592359,6d6d77fb-f59c-473d-84da-07788a628c82,2023-02-12,1:12:35,4041596845321,Aubine De la Harpe,adekm@amazonaws.com,6gmCS1z9pz1,visa,847,2025-06-18,22,89,44,254,174,France,Greece,2023-07-13,6:28 AM,3791135058,193 Daystar Point,Cholet,Pays de la Loire,China,0971495971,6 Ronald Regan Trail,16th Floor,Ágios Pétros,,China,49321 CEDEX,324-716-5177
9625682961,c1444c46-c086-40b1-b4af-5c4982ae17dc,2022-11-21,12:41:19,3560825076471248,Kristien Wank,kwankkn@edublogs.org,HHuKl0rivUL,jcb,144,2025-06-27,4,60,81,236,207,Czech Republic,Russia,2023-06-22,6:49 AM,5889597612,1 Carioca Alley,Žihle,,Philippines,5106135923,55 Eliot Crossing,Apt 413,Sarany,,Ireland,331 65,861-695-5627
7931682696,4daf93e4-835e-483b-9a97-04f9c66e8d41,2022-11-16,20:33:33,3530569347844216,Gaylord Mithan,gmithanko@loc.gov,gq1L2O,jcb,451,2026-07-06,13,75,60,160,169,United States,Pakistan,2023-07-18,12:47 AM,1489371222,530 Carberry Circle,Las Vegas,Nevada,Republic of the Congo,8482791893,2 Tony Court,Apt 1279,Shahkot,,China,89160,702-794-1596
8852405887,483f58c0-a940-47a3-a65d-683672b63817,2022-10-16,14:41:29,3560616431729309,Marketa Joubert,mjoubertkp@amazon.de,hxeyPeSiVU,jcb,802,2025-08-03,10,68,36,294,275,Brazil,Russia,2023-07-24,7:47 AM,7462236486,12 Redwing Pass,Quatro Barras,,Indonesia,8735709642,0303 Blue Bill Park Center,18th Floor,Magnitogorsk,,Latvia,83420-000,104-753-4500
1590206967,0af5f098-b60e-40ce-a7d7-e14a17015ef2,2023-01-17,17:48:58,3570596452153183,Florian Rumming,frummingkq@businessinsider.com,lqDSFi5nTY,jcb,885,2027-09-16,7,8,72,189,178,Nigeria,Poland,2023-06-01,5:09 PM,9530874340,04429 Kipling Road,Kibiya,,Portugal,5105487672,3 Muir Plaza,5th Floor,Głogów Małopolski,,Poland,,874-293-4448
9157176256,5d0bd25c-dcd1-42b0-825f-9ebf1bb183ca,2022-11-04,22:52:50,4917738168418845,Jedd Whifen,jwhifenkr@paypal.com,ccSIVXPqSu,visa-electron,567,2027-11-09,8,2,40,299,156,Nepal,Russia,2023-08-03,12:37 AM,4018037449,23196 Hauk Crossing,Bardiyā,,Canada,9588320925,07 Rowland Pass,Suite 42,Kysyl-Syr,,United States,,264-821-2464
1471497046,e6bbc1f5-5ac1-4147-9028-2d3e6a312b4d,2023-03-23,18:55:00,6334902534787107,Phyllis Roblin,problinks@npr.org,mp3DB1h,solo,189,2026-01-31,18,70,19,295,83,Indonesia,Poland,2023-07-03,5:01 PM,5514181006,8 Roxbury Circle,Alak,,Indonesia,1343890527,21334 Gerald Alley,20th Floor,Baborów,,Democratic Republic of the Congo,,863-962-1139
7392895605,8b0cf34f-0fd7-4dac-b28d-cebac4dfa05c,2023-01-23,14:10:22,50188462695544248,Beckie Twiddy,btwiddykt@mapquest.com,RbajZnY,maestro,760,2025-12-06,5,32,36,190,129,France,Indonesia,2023-08-02,12:05 AM,8823105463,39198 American Ash Crossing,Châteauroux,Centre,Netherlands,7033918968,58875 Rowland Court,Room 1801,Bentar,,Canada,36009 CEDEX,452-997-4583
1893211053,a77649ca-81bf-4980-ae8e-531381983c3b,2022-12-07,0:43:45,3536095484947426,Elianora Maher,emaherku@google.ca,o4fUVKxYXLqo,jcb,550,2026-01-08,5,8,79,111,250,Malaysia,China,2023-07-06,4:01 AM,7387482683,09 Morrow Point,Seremban,Negeri Sembilan,Russia,2068905949,24750 Stephen Court,19th Floor,Longsheng,,Germany,70504,147-986-7682
7984008086,f4fdaa37-ee3b-4793-b871-88ea8cddf67f,2022-11-15,4:17:06,201959880696996,Eydie Guiet,eguietkv@freewebs.com,6nepKpJPw,diners-club-enroute,609,2026-05-27,25,77,42,357,296,Indonesia,Portugal,2023-07-24,5:32 PM,9085164397,876 Golf Plaza,Sarkanjut,,Georgia,4818272965,5 Michigan Center,Room 481,Pedreira,Coimbra,Cayman Islands,,735-808-7813
4724140097,c3733c7f-5010-4278-93ca-ebcddfc68cb6,2022-10-25,6:02:08,6304644008178381,Arden Lucus,alucuskw@pcworld.com,YMnWzL,maestro,167,2025-04-11,8,44,35,268,126,Mauritania,Indonesia,2023-07-15,5:27 PM,9536611821,7 Bunker Hill Way,Tékane,,Brazil,6960021391,03 Katie Pass,Room 742,Bogi,,China,,949-365-0180
3662259613,2f20537f-e169-4e8f-b2af-dafb121fe7cf,2023-05-10,16:44:28,5602256039137207913,Banky Caris,bcariskx@yale.edu,4Qpwh4Ds,china-unionpay,350,2025-08-23,5,76,32,141,288,Russia,Mexico,2023-07-10,6:20 AM,8362692685,41 Ilene Plaza,Volokolamsk,,South Korea,7505709062,07483 Pond Road,Suite 3,Francisco I Madero,Chiapas,China,215107,446-185-3083
0666305544,f521a223-3537-40c1-a2fd-fe66cca7b41a,2022-12-13,13:14:24,3571545571522991,Kippar Pedro,kpedroky@tripadvisor.com,G0KIUUp8h6k,jcb,178,2027-03-11,4,69,19,263,115,China,Indonesia,2023-07-03,7:13 PM,7669194669,8 Fulton Crossing,Ronglong,,Indonesia,4855050822,56 Pawling Circle,Suite 13,Pasolapida,,France,,284-274-1387
2437568921,6a7c7587-bb94-4338-bd5c-0cd88ee149e7,2023-02-07,12:00:48,6333503997092474707,Shermy McRory,smcrorykz@so-net.ne.jp,oaQsRUfBTSCk,switch,825,2028-01-31,3,96,80,294,166,El Salvador,Thailand,2023-06-07,7:34 PM,9803829289,658 Tennyson Way,Antiguo Cuscatlán,,Indonesia,8881058758,0 Crest Line Place,Apt 1450,Chumphon,,Brazil,,730-320-2338
9290183985,a58f0eff-cfc3-4420-8d53-fc4ee9020db9,2023-02-07,6:34:11,3583790104364406,Annamarie Fillary,afillaryl0@businessinsider.com,1zuaPFZo4d,jcb,728,2026-11-16,10,56,31,276,294,Portugal,China,2023-07-19,12:57 PM,0831671343,42 Monument Trail,Pegões,Setúbal,Indonesia,3346022293,08 Maple Wood Pass,7th Floor,Xiangshui,,Russia,2985-209,272-508-4831
9306178158,5e49a271-715f-4ae1-ba99-bdd14d57807a,2023-03-08,12:06:57,201729950759739,Kory Huggill,khuggilll1@ftc.gov,CZjhC2c,diners-club-enroute,393,2027-03-22,21,63,98,217,300,Macedonia,Guatemala,2023-07-18,2:06 AM,4747436146,5 Carpenter Trail,Матејче,,Philippines,5398025945,0566 Vermont Parkway,Suite 70,El Chol,,Colombia,1315,844-562-4452
0701058595,145061d7-fe04-4294-b365-0d4aa59182bb,2023-01-09,3:37:09,3582950338835362,Zabrina Tolchard,ztolchardl2@live.com,N41Qc6Eg,jcb,569,2026-08-25,24,80,43,148,176,Philippines,China,2023-07-02,5:38 PM,9659169612,4 Mesta Junction,Bañga,,Kuwait,7541587672,91 Chinook Center,Suite 100,Magaozhuang,,Poland,5201,321-537-4528
8359035717,a666ce41-4e46-4c17-97c9-b8da97651063,2022-12-25,18:23:33,3587491905598146,Yolanthe Ungerer,yungererl3@google.cn,GRCgYZ,jcb,815,2027-12-31,18,61,24,181,198,Indonesia,Nicaragua,2023-07-25,6:27 PM,3507841096,9 Lighthouse Bay Place,Cigadog,,Brazil,4619628840,0 Oneill Lane,Suite 77,San Rafael del Sur,,Philippines,,507-108-2867
6378844267,03c0af19-2372-4f67-98ca-e23c64248607,2023-03-23,13:36:02,3554998154119266,Jodee Yitzowitz,jyitzowitzl4@businessinsider.com,QUK7Oa5JxGi,jcb,849,2028-01-12,16,43,78,212,105,Czech Republic,Poland,2023-06-02,12:33 AM,3724890958,3437 Pawling Trail,Žlutice,,Indonesia,0900083328,015 Colorado Way,Suite 9,Jeziora Wielkie,,China,364 52,386-296-5255
8040869668,7fdf1998-8927-4c80-acbc-8a15f8242965,2022-10-21,23:43:33,3561266792264246,Brew Barwell,bbarwelll5@unblog.fr,X28TAi3m,jcb,503,2025-11-03,24,92,30,103,204,Russia,China,2023-06-18,11:11 AM,8961810758,4 Packers Trail,Povarovo,,China,6616532712,17 Service Parkway,16th Floor,Songnan,,Vietnam,141540,753-924-6572
3912572208,37268264-f461-4daa-b185-0c1b9cf7adac,2022-12-02,18:45:17,3558842545399193,Sydney Davidof,sdavidofl6@examiner.com,lX0RvGI,jcb,489,2027-01-15,16,38,9,264,259,United States,China,2023-07-30,3:06 PM,8763901242,02878 Pearson Crossing,Jacksonville,Florida,Indonesia,4776872110,88521 Washington Lane,PO Box 73044,Shalizhai,,Germany,32277,904-214-7025
9166418569,4a9f45c2-9cf2-4b8c-8b05-329ded730b26,2023-03-27,2:08:34,30142675510071,Shay Dripp,sdrippl7@army.mil,PXO8lKOPCxEq,diners-club-carte-blanche,480,2027-04-30,10,9,44,227,255,Chile,Brazil,2023-07-08,4:56 PM,2993183761,6495 Grayhawk Center,La Ligua,,China,1792451598,1818 American Ash Plaza,20th Floor,Pantanal,,Pakistan,,826-642-0982
0440665922,8b0ab57b-8b03-4224-a0e4-761caf62ee26,2023-03-18,13:39:44,56022573152344489,Farand Geggie,fgeggiel8@nyu.edu,Lwgos1jTX,china-unionpay,483,2026-02-01,21,4,36,239,255,Indonesia,Philippines,2023-06-14,6:41 AM,6781554344,103 Prairie Rose Crossing,Maguan,,Philippines,4204521827,108 Park Meadow Way,PO Box 8929,Canaman,,China,,403-886-4424
8934237848,3acfb93f-e9d4-4577-9b1e-eaff44362696,2023-02-09,11:33:39,3555235840230010,Bartram Staning,bstaningl9@privacy.gov.au,aZwdC0nJggBs,jcb,903,2027-01-21,2,35,36,276,143,Sweden,Portugal,2023-06-19,10:54 PM,8590006611,01619 Alpine Pass,Gävle,Gävleborg,Sweden,6622219311,3 Twin Pines Avenue,PO Box 25803,Souto,Viseu,Russia,801 84,409-606-5792
6634672466,14b89130-51fa-4f74-bc37-cff02f86e0de,2023-02-17,19:02:23,3565218769406942,Danyette Backsal,dbacksalla@feedburner.com,ckjI9LB,jcb,694,2026-03-27,10,54,68,273,189,Brazil,Colombia,2023-06-21,10:59 AM,9701100514,9348 Melvin Place,Boca do Acre,,Netherlands,6383876252,6645 Loomis Avenue,15th Floor,Chiquinquirá,,Poland,69850-000,485-622-0102
1251014747,24b2778f-cbb2-4d0b-bef2-6ec083ed5be2,2022-10-24,21:19:51,3561668633906713,Sherrie Menguy,smenguylb@home.pl,wej1wb0p,jcb,491,2025-07-19,24,52,27,135,109,Indonesia,China,2023-06-30,3:43 AM,7471906898,90305 Melrose Trail,Satowebrang,,China,4420571268,026 Porter Center,Suite 26,Taoshan,,China,,595-432-0354
6016931071,bdbbdc22-7a99-47b5-ba39-a12d280ea267,2022-10-22,0:19:30,4041591349050873,Emelda Daggett,edaggettlc@facebook.com,0ZmVyNK,visa,707,2026-03-20,19,32,60,219,100,Republic of the Congo,Indonesia,2023-08-05,2:07 PM,6539181337,6 Warrior Road,Ouésso,,China,8431084677,55396 Golden Leaf Hill,Apt 1757,Tualeu,,Spain,,142-333-4643
9926494706,abb37214-1c3d-49d7-8b4f-e7dd93b54bef,2023-02-17,9:46:29,374283346264914,Lucita Foulis,lfoulisld@adobe.com,x5W1KczkTz,americanexpress,629,2026-11-05,11,85,50,233,174,China,Indonesia,2023-07-06,11:06 PM,5225896685,74 Maywood Street,Xiatuanpu,,Poland,6007803007,946 Bunting Way,17th Floor,Krajan Dua Patempuran,,New Caledonia,,696-190-7952
5339817342,bb8a19ba-e4b1-400a-b9c7-2514e19c6ca7,2022-10-07,8:07:00,3551385660203839,Theodoric Landrieu,tlandrieule@constantcontact.com,afWgc7,jcb,887,2027-05-11,14,16,39,129,162,Czech Republic,Ukraine,2023-08-03,4:56 PM,5176601001,95511 Thierer Plaza,Podolí,,Sweden,8544170803,2 Norway Maple Circle,17th Floor,Vynohradiv,,United States,756 44,976-172-7657
0271870125,56cff2ec-ddff-4ef0-9a78-9a491919b828,2022-11-24,3:22:46,337941568299134,Madlin Fossey,mfosseylf@mashable.com,rXtjU5,americanexpress,189,2026-03-21,16,35,82,313,136,Indonesia,North Korea,2023-07-19,3:32 PM,3167043598,35416 Marquette Point,Banjar Swastika,,Kazakhstan,5593852383,72238 Northridge Trail,PO Box 9156,Chunghwa,,Brazil,,980-823-0339
3252693968,02961b64-6d52-4bf9-a80a-f12d729720ad,2022-10-08,6:29:18,4175002381612495,Edith Godlee,egodleelg@cnet.com,jXKfGcvL,visa-electron,660,2027-10-24,15,48,31,103,175,Poland,Portugal,2023-06-16,2:09 PM,8944183252,27 Nobel Pass,Cisownica,,United States,1976778913,69 Susan Place,Suite 98,Zouparria do Monte,Coimbra,China,43-450,544-386-8651
8514193007,7e55e065-ee28-4ffa-8e59-89f5c4902a4c,2023-05-04,0:38:11,560221104729823753,Beverley Sayward,bsaywardlh@hp.com,rKyrclnntvt,china-unionpay,791,2026-02-15,12,82,80,168,138,China,Philippines,2023-07-05,1:43 PM,2195784091,90270 Bultman Road,Chifeng,,France,6200264139,0 Kropf Drive,Suite 11,San Esteban,,El Salvador,,810-388-1200
3091146405,bd121b6c-1a96-4707-8e1a-910f3eb5e139,2022-12-22,13:49:07,5108751312993411,Matteo Grimwad,mgrimwadli@e-recht24.de,piXy5L8,mastercard,432,2027-07-26,5,10,22,284,244,Sri Lanka,China,2023-06-15,5:48 AM,2229277588,1 Troy Drive,Moratuwa,,China,2654187861,5 Pierstorff Crossing,Room 1268,Jiangbei,,Luxembourg,10400,191-363-7459
4103915870,c9b63889-bc2d-4e23-9138-2cc00c8f8f88,2023-02-03,12:59:58,6334852340138591,Ainslie Le Barr,alelj@ovh.net,AZxTRKd68x,solo,552,2027-11-25,23,82,30,323,108,France,Portugal,2023-06-14,12:26 PM,3083782373,40 Melvin Park,Albertville,Rhône-Alpes,Ukraine,4097269747,373 Granby Circle,Suite 55,Nogueira,Porto,Russia,73209 CEDEX,540-611-8242
3843425477,6e080f92-2823-4f6b-bca2-949a372b91ed,2023-03-09,19:37:08,5100176609877119,Leonora Lowdiane,llowdianelk@jimdo.com,pw3rmC,mastercard,894,2028-01-16,2,60,54,276,206,China,Czech Republic,2023-06-06,1:01 PM,1931843104,32 Union Hill,Oujiangcha,,Poland,5053325928,7 Jenna Point,Suite 26,Valašská Polanka,,Brazil,,372-290-4106
8015356792,0dd6aedd-a523-477d-9b2d-1412ba0c0770,2023-04-04,11:04:43,36756628955010,Natal Fusco,nfuscoll@quantcast.com,a2nq6QySTyrV,diners-club-international,187,2025-07-09,12,77,41,244,245,Kenya,China,2023-08-03,6:39 PM,7776169420,955 Northland Terrace,Moyale,,Pakistan,3115341237,35 Maryland Circle,Apt 704,Chifeng,,Philippines,,514-614-0040
7837028198,8e431bbf-f1af-41b2-9f4e-15f901171d50,2023-04-15,12:56:33,3581182150471537,Aurelie Deluze,adeluzelm@weibo.com,7H9X2h3j,jcb,653,2026-06-12,4,12,51,334,152,Hungary,China,2023-06-13,5:59 PM,4856157647,4 Gateway Drive,Budapest,Budapest,Philippines,6643582903,63125 Thierer Street,Apt 1573,Xiaozhang,,Morocco,1194,499-101-4037
4760799605,d60278ca-080b-490c-a91d-99dd53f4942a,2023-03-21,11:14:47,6706556238171285646,Boyd Ingray,bingrayln@mac.com,cdA3JXAqaL,laser,334,2027-09-28,15,53,14,171,243,Canada,Indonesia,2023-06-25,12:49 PM,3747750710,40 Boyd Park,North Perth,Ontario,Philippines,2281310051,430 Prairieview Drive,Room 490,Cijengkol,,Pakistan,E6J,739-964-0368
0184336295,9d43142b-d9ec-4440-b565-5f1e1446d837,2023-01-02,5:44:01,5602227988913412145,Reggie Self,rselflo@hibu.com,vGkfT5,china-unionpay,537,2027-12-26,4,50,65,116,171,Poland,Israel,2023-07-29,6:59 AM,6336286355,8864 Kings Circle,Husów,,Brazil,5705643683,4207 Crest Line Junction,Apt 1358,‘Uzeir,,Portugal,37-121,403-433-4251
8063750772,db1edb06-b105-46e5-b010-1fb31f466be2,2022-11-02,11:15:02,3589625841661033,Bert Dametti,bdamettilp@hugedomains.com,NS4QvhyDvQ,jcb,456,2028-01-31,20,17,99,216,161,Indonesia,China,2023-06-07,2:48 AM,4428318316,7850 Novick Way,Krajan Tekung,,China,7514645934,60 Charing Cross Court,Apt 1034,Guzhu,,Russia,,636-909-2390
0640193579,2a955606-4ff8-4f1a-ba1e-1cb6b85431f0,2022-11-11,16:33:38,5440921304701844,Nan Giacopello,ngiacopellolq@vimeo.com,Abof9zy5J,mastercard,395,2026-04-24,15,76,16,101,232,Honduras,China,2023-06-14,6:38 AM,4810179842,96994 Mifflin Lane,San Jerónimo,,France,8122920268,43432 Killdeer Court,Apt 3,Liudong,,Philippines,,868-381-7627
7834554611,eca22ae8-0e6f-4d70-a138-ea02bdaa6ffd,2022-11-02,21:53:24,50209714914313598,Netta Bulle,nbullelr@japanpost.jp,GYNyF0DQ,maestro,979,2026-03-20,6,36,54,111,192,Malaysia,China,2023-08-01,4:57 AM,0675070392,655 Artisan Parkway,Kuala Terengganu,Terengganu,Russia,9059414845,31081 Westerfield Park,Suite 40,Tanniu,,United States,21109,800-549-4397
9814138584,781000c1-aac2-430c-9eae-5ceef762cae5,2023-05-30,10:52:21,677173801060646012,Antonius Pantridge,apantridgels@stanford.edu,dnA4rv1ILVh,laser,387,2027-10-25,7,24,19,165,277,Philippines,Indonesia,2023-07-01,10:42 PM,2850924261,2903 Waxwing Street,Cardona,,Russia,9823101191,20 Mockingbird Street,Suite 8,Delok,,Ukraine,1950,159-641-2353
0843863269,9f5ecbbf-8c68-42f6-b024-ba4007d24c0b,2022-10-02,17:12:57,3554540314877068,Chrystal Turk,cturklt@elegantthemes.com,vK7cwN3hA,jcb,355,2026-07-22,4,72,59,390,215,China,Kenya,2023-07-20,9:17 AM,5699689737,6 Westerfield Road,Huibu,,Nigeria,3136975669,92 Clemons Place,Room 178,Nairobi,,Nigeria,,690-231-3302
4345996252,d6ca833b-41bb-4a62-a1c1-02788b16f31a,2023-02-17,3:21:09,4478107966016,Vick Alker,valkerlu@abc.net.au,tUWh3ZPmRmX,visa,538,2027-12-05,21,12,96,302,209,Philippines,Philippines,2023-08-01,6:47 AM,7879058281,326 Marcy Pass,Bansalan,,Ukraine,0024177954,71583 Dixon Pass,PO Box 47042,Malamig,,Russia,8005,514-306-5746
8798788108,4a28411e-c2e5-4292-a227-716c80d92ff2,2023-03-20,18:28:39,5321817102751581,Valentine Wivell,vwivelllv@telegraph.co.uk,QQE6fVoMrNf,mastercard,831,2028-01-01,7,73,30,157,189,Poland,Venezuela,2023-07-26,3:00 PM,7766171430,9189 Clemons Parkway,Jaworzyna Śląska,,China,5925947312,7 Clove Street,Room 900,La Unión,,Venezuela,58-140,408-266-5097
2457923433,9bf6f719-c8a7-4f7a-b456-8708943a7bd1,2023-05-27,2:47:04,5641826254500039426,Maddie Bulmer,mbulmerlw@purevolume.com,4gowTQfYBV,switch,246,2025-09-14,4,11,54,266,104,Guinea,Canada,2023-07-30,10:21 PM,2026889937,32 Southridge Trail,Dalaba,,China,2987988818,629 Lindbergh Trail,Room 1032,White Rock,British Columbia,Brazil,,543-158-5711
6144543767,649bb486-9d4b-4819-940c-3b7c03af03f7,2023-03-15,22:30:32,201940062264993,Emmy Beechcraft,ebeechcraftlx@purevolume.com,VRzEPYfn2le,diners-club-enroute,562,2027-02-27,18,34,47,260,197,Brazil,Greece,2023-08-04,5:45 PM,7750768548,1 Bashford Parkway,Brumado,,Palau,6937735308,65549 Grover Junction,Room 975,Kalá Déndra,,Philippines,46100-000,456-478-2503
5168259375,919ad9e2-74b9-405d-a4e2-fed9bf3ff921,2023-05-23,9:02:16,3588968989389749,Bidget Gainsburgh,bgainsburghly@utexas.edu,4EqJOXzd,jcb,721,2026-02-11,13,88,58,157,194,Ecuador,Indonesia,2023-07-04,7:20 AM,5468878399,6309 Fairfield Park,Pedro Carbo,,China,4534279159,3194 Maple Park,Room 1957,Surulangun Rawas,,Indonesia,,416-997-5102
3707897834,d5f0769f-528a-46ed-8d40-635950f36054,2023-05-28,20:15:21,5048374845976978,Raviv Kemsley,rkemsleylz@cargocollective.com,gsxL0GFf4h3X,mastercard,568,2027-04-24,2,57,80,214,295,Greece,Malaysia,2023-07-03,1:52 PM,5557912363,588 Hoard Center,Rízoma,,China,5022143135,70 Manitowish Way,Apt 1381,Kuala Lumpur,Kuala Lumpur,Japan,,442-679-7342
9152397017,f49eab89-5a55-41f5-b2ea-94edecc3c45a,2023-02-23,23:03:53,56022465650880769,Mateo Durbyn,mdurbynm0@buzzfeed.com,ks0scHtZYA,china-unionpay,537,2028-01-21,4,69,97,279,218,Brazil,Croatia,2023-07-28,1:14 PM,3919022165,954 Comanche Way,Mari,,China,7868289708,0905 Sheridan Lane,6th Floor,Lipovljani,,Argentina,58345-000,710-307-8162
0317092146,63e884c6-9578-43db-a704-8954684cd101,2023-05-09,0:45:56,3563305261514588,Barret Sayton,bsaytonm1@nbcnews.com,oP2vSpKfL,jcb,216,2027-11-17,13,90,52,322,240,Sweden,Indonesia,2023-06-08,5:42 PM,2095590538,908 Bluestem Street,Olofström,Blekinge,Poland,6251279338,575 Eagle Crest Parkway,Apt 218,Pejek,,Sudan,293 35,469-112-5471
4963469820,fa6b6929-4093-464c-b926-920aa9606063,2023-03-16,16:20:37,3550816032982164,Heather MacCallion,hmaccallionm2@biblegateway.com,pJsEdrFKJPx,jcb,198,2025-03-09,12,69,3,254,277,Indonesia,Sweden,2023-07-13,9:33 PM,9677312472,4 Bayside Street,Cimara,,Indonesia,8163841141,82215 Eastlawn Road,Apt 1406,Sundsvall,Västernorrland,China,,205-303-3794
5874147373,2cd3d43c-b210-4a8f-8b42-c8c157c09e67,2023-05-30,1:55:57,3572991040955066,Jaymie Dunridge,jdunridgem3@cbsnews.com,tbiit6r,jcb,359,2027-03-09,25,74,94,331,231,China,Czech Republic,2023-06-02,5:00 AM,1114854417,9133 Pierstorff Center,Liudu,,Japan,2340577098,395 Oriole Street,13th Floor,Rosice,,China,,323-297-0991
5786324621,391d5976-8a67-4ad0-bbb8-0f3e4912af26,2023-02-16,15:18:15,3575803826599512,Hamlen Clarkin,hclarkinm4@hhs.gov,kycH8ip78XE,jcb,751,2027-01-01,17,4,92,126,186,Poland,China,2023-06-23,7:52 PM,2424101876,4 Nova Parkway,Osieczna,,Brazil,1441129987,8 Pierstorff Way,Suite 45,Zhagang,,China,83-242,788-966-7172
2712830555,4677574c-9329-49af-8f0f-bc67f2a180fb,2023-04-30,19:35:50,3589342459167242,Dorita Spradbrow,dspradbrowm5@boston.com,D1eRRC9Jr,jcb,880,2027-12-02,9,39,48,233,199,China,Iran,2023-07-02,10:50 PM,5364241866,24357 Morrow Avenue,Laiwu,,Russia,2351482379,225 Fuller Alley,Apt 717,Borūjerd,,Russia,,356-956-2068
7955598938,dc5baf39-61b4-4bba-9045-2fc0fd28490d,2023-01-04,22:57:13,4844117072322880,Jamil Pitkin,jpitkinm6@answers.com,PwH8339obR,visa-electron,806,2025-08-27,15,78,72,362,117,China,Indonesia,2023-07-23,2:44 PM,0073409790,6 Crowley Point,Shuyuan,,Egypt,0855975210,33 Eastwood Plaza,Suite 91,Sadar,,Portugal,,674-382-9468
1708798897,a7d0bc9b-ff85-45a2-b276-9a7fde48c9ae,2022-10-26,7:25:02,3542201658376986,Melisse Caen,mcaenm7@51.la,KCScE9J6J,jcb,290,2027-08-28,9,2,95,198,280,Colombia,Philippines,2023-06-17,5:35 AM,3785955316,54117 Union Way,Puerto Asís,,Honduras,7295597808,438 Eliot Avenue,Suite 12,La Carlota,,Palestinian Territory,862069,477-699-1943
2734947277,a440d8d9-5b6b-4e73-95d7-521ee3d4950c,2022-12-04,2:17:42,5007665393834603,Bone Adamsky,badamskym8@hud.gov,LdbZoRLC,mastercard,329,2025-03-05,21,86,41,372,159,Philippines,China,2023-06-15,5:40 PM,5191872177,1780 John Wall Court,Tambulig,,Ivory Coast,2144518300,73 Gale Hill,Suite 7,Yangjian,,Indonesia,7025,507-786-9399
0476986761,9d2b5e41-ca38-40f6-b7c4-f2d4c9c637b4,2022-12-21,23:54:58,3529641586491844,Marietta Trotton,mtrottonm9@yellowbook.com,YH41eH4DNc9y,jcb,570,2026-04-12,25,66,39,101,271,China,Philippines,2023-07-08,12:07 PM,8773908037,0276 Fairview Hill,Haiyu,,Indonesia,7373023789,1028 Summerview Avenue,Room 1865,Talalora,,Syria,,636-490-0017
7675240189,1246d415-d47b-46e6-8cfa-9408e8a08f6f,2023-02-11,22:14:52,3536865941868906,Xenia Wane,xwanema@geocities.jp,iH1vIDIoj,jcb,475,2027-09-05,17,81,84,358,192,Thailand,Indonesia,2023-06-03,12:39 PM,3868203176,75 Waxwing Junction,Ban Phan Don,,Costa Rica,5060979083,693 David Alley,Suite 20,Sampangan,,Portugal,41220,177-224-9709
4741501248,73429d02-a925-42e8-9f6c-601f31dc8fea,2023-03-18,12:00:58,3559960651268181,Kate Yakolev,kyakolevmb@soundcloud.com,xrRkLqq,jcb,693,2027-05-28,1,98,80,121,239,Sweden,Portugal,2023-07-26,6:05 PM,8547928316,69 Granby Lane,Borlänge,Dalarna,France,9854835243,5 Macpherson Center,Apt 1458,Portel,Évora,Albania,781 96,267-816-4418
0833283227,d8eea0fb-b9e4-49b7-8bde-f741dad81e9a,2023-05-30,14:04:24,3556117018235139,Ignaz Meaking,imeakingmc@princeton.edu,e1sLt9qMgHpy,jcb,843,2027-03-28,1,23,84,248,186,Bosnia and Herzegovina,Pakistan,2023-07-20,7:28 PM,8923937622,72065 Loftsgordon Trail,Pazarić,,Sweden,5584929239,960 Cherokee Drive,PO Box 75910,Baffa,,Venezuela,,696-364-3541
